order_id,order_date,Month Name,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,profit_margin_percent,payment_mode
867,24-01-2026,January,East,Arjun,Furniture,Bookshelf,10,76375,763750,132952.74,65286.68,8.55,Cash
868,11-04-2026,April,North,Anjali,Furniture,Desk,6,75848,455088,30955.83,152565.98,33.52,Net Banking
869,04-03-2026,March,East,Kiran,Electronics,Monitor,10,30100,301000,54355.34,76420.28,25.39,Card
870,28-08-2025,August,South,Vikram,Office Supplies,Marker,9,63965,575685,50743.33,92836.77,16.13,UPI
871,12-02-2026,February,Central,Arjun,Office Supplies,Pen Set,2,30009,60018,5882.15,17391.33,28.98,UPI
872,11-04-2026,April,South,Vikram,Furniture,Bookshelf,3,77769,233307,39043.84,35100.25,15.04,Net Banking
873,13-06-2025,June,South,Vikram,Office Supplies,Printer Paper,5,26628,133140,17656.88,23760.54,17.85,Net Banking
874,10-04-2025,April,East,Anjali,Electronics,Phone,2,21889,43778,3793.55,9868.72,22.54,Net Banking
875,11-11-2025,November,Central,Sneha,Furniture,Desk,8,28426,227408,8801.05,67087.99,29.5,UPI
876,29-08-2025,August,West,Kiran,Furniture,Bookshelf,6,41148,246888,37057.23,71304,28.88,Card
877,13-01-2025,January,South,Arjun,Appliances,Refrigerator,11,33226,365486,72747.09,-1736.7,-0.48,Net Banking
878,06-07-2025,July,East,Rahul,Appliances,Microwave,13,45621,593073,14086.73,244691.43,41.26,Cash
879,04-07-2025,July,East,Sneha,Electronics,Tablet,7,26160,183120,5910.03,68714.16,37.52,UPI
880,28-10-2025,October,West,Meera,Office Supplies,Notebook,1,49284,49284,3997.01,7032.93,14.27,UPI
881,16-04-2025,April,North,Anjali,Electronics,Tablet,5,51323,256615,14239.96,82019.38,31.96,UPI
882,28-05-2025,May,West,Vikram,Appliances,Refrigerator,12,45260,543120,58357.17,149567.19,27.54,Card
883,05-03-2026,March,North,Priya,Electronics,Phone,11,57787,635657,44434.62,156180.74,24.57,Card
884,10-05-2026,May,North,Anjali,Office Supplies,Envelope,7,69679,487753,45004.39,92469.13,18.96,Cash
885,14-02-2026,February,East,Anjali,Office Supplies,Stapler,11,76366,840026,161789.84,176543.54,21.02,Net Banking
886,14-05-2025,May,North,Sneha,Appliances,Refrigerator,3,49628,148884,8693.78,30617.84,20.56,Net Banking
887,04-03-2025,March,Central,Vikram,Office Supplies,Stapler,6,78329,469974,28073.17,67854.37,14.44,Net Banking
888,09-04-2025,April,Central,Neha,Furniture,Sofa,6,29340,176040,20515.94,56270.46,31.96,UPI
889,08-04-2025,April,East,Priya,Furniture,Cabinet,5,17714,88570,5377.76,30892.97,34.88,UPI
890,16-03-2026,March,Central,Neha,Office Supplies,Marker,6,74460,446760,74459.32,61388.2,13.74,Cash
891,04-04-2026,April,West,Sneha,Appliances,Air Conditioner,2,61817,123634,10931.23,29378.51,23.76,Card
892,18-04-2025,April,East,Rohit,Appliances,Washing Machine,14,16377,229278,31754.05,60076.47,26.2,UPI
893,23-09-2025,September,West,Sneha,Furniture,Desk,15,77244,1158660,58176.64,308457.37,26.62,Card
894,14-04-2025,April,East,Rohit,Electronics,Phone,12,25255,303060,50682.63,32115.86,10.6,Cash
895,10-09-2025,September,West,Meera,Office Supplies,Notebook,12,67621,811452,65113.08,236812.35,29.18,Card
896,17-04-2025,April,North,Vikram,Appliances,Mixer,2,16232,32464,3101.64,5619.11,17.31,Cash
897,02-10-2025,October,East,Neha,Appliances,Refrigerator,4,54734,218936,40601.88,5573.06,2.55,Cash
898,15-01-2026,January,North,Sneha,Electronics,Tablet,15,56708,850620,167802.56,200971.68,23.63,Cash
899,08-01-2025,January,Central,Rohit,Office Supplies,Notebook,15,16875,253125,31201.34,62999.28,24.89,Card
900,20-06-2026,June,West,Kiran,Appliances,Mixer,2,29339,58678,304.34,21813.82,37.18,Cash
901,23-04-2026,April,East,Kiran,Appliances,Refrigerator,7,13592,95144,17803.23,767.04,0.81,Cash
902,19-07-2025,July,Central,Anjali,Electronics,Phone,10,15503,155030,16000.97,23282.54,15.02,Net Banking
903,15-08-2025,August,North,Rohit,Appliances,Refrigerator,3,32293,96879,17943.25,1819.89,1.88,Net Banking
904,14-09-2025,September,Central,Kiran,Office Supplies,Notebook,4,40742,162968,2308.77,47424.55,29.1,Net Banking
905,18-07-2025,July,West,Vikram,Appliances,Mixer,1,57996,57996,7163.63,14266.51,24.6,Net Banking
906,22-10-2025,October,Central,Meera,Furniture,Sofa,11,58188,640068,73607.85,153766.79,24.02,Net Banking
907,08-02-2026,February,East,Rahul,Appliances,Refrigerator,6,46747,280482,46882.95,47266.65,16.85,Card
908,10-12-2025,December,North,Meera,Appliances,Mixer,6,76817,460902,78190.32,47519.95,10.31,Card
909,21-02-2025,February,South,Vikram,Electronics,Keyboard,1,44455,44455,5598.63,4706.77,10.59,Net Banking
910,23-03-2025,March,Central,Rahul,Furniture,Chair,7,31502,220514,26122.42,72042.45,32.67,Card
911,10-08-2025,August,East,Priya,Appliances,Washing Machine,5,8735,43675,2312.23,9623.54,22.03,UPI
912,10-02-2025,February,Central,Rohit,Electronics,Tablet,1,48398,48398,2300.89,12697.68,26.24,Cash
913,04-04-2025,April,Central,Arjun,Appliances,Mixer,4,52991,211964,3862.33,91192.57,43.02,UPI
914,18-05-2026,May,South,Rohit,Office Supplies,Pen Set,10,38249,382490,63381.63,99746.97,26.08,Card
915,09-02-2026,February,East,Arjun,Electronics,Keyboard,7,22276,155932,19033.26,36004.93,23.09,UPI
916,20-09-2025,September,East,Priya,Appliances,Microwave,4,59492,237968,4723.09,96463.96,40.54,UPI
917,23-01-2025,January,East,Neha,Electronics,Keyboard,12,76953,923436,164771.52,187676.02,20.32,Cash
918,04-06-2026,June,Central,Neha,Furniture,Table,12,20891,250692,36104.76,61888.77,24.69,Cash
919,13-03-2025,March,North,Arjun,Furniture,Chair,10,38184,381840,66159.75,104843.66,27.46,Card
920,02-01-2026,January,West,Arjun,Furniture,Bookshelf,7,39889,279223,24762.68,51031.08,18.28,Card
921,14-05-2025,May,South,Meera,Electronics,Phone,9,12876,115884,20097.57,20592.27,17.77,Cash
922,12-01-2025,January,West,Arjun,Office Supplies,Marker,11,77954,857494,64955.03,242918.27,28.33,Net Banking
923,06-06-2025,June,North,Rohit,Electronics,Laptop,10,19534,195340,13490.82,26092.91,13.36,UPI
924,19-10-2025,October,North,Priya,Electronics,Tablet,1,79110,79110,13539.24,9453.05,11.95,Card
925,31-08-2025,August,Central,Rohit,Electronics,Keyboard,13,30772,400036,46606.41,42410.81,10.6,Net Banking
926,19-08-2025,August,North,Priya,Electronics,Mouse,3,46135,138405,4250.06,30807.89,22.26,UPI
927,10-07-2025,July,South,Rahul,Electronics,Tablet,15,14906,223590,9398.51,79218.24,35.43,UPI
928,18-03-2026,March,North,Anjali,Furniture,Table,5,71780,358900,46878.44,107938.49,30.07,Card
929,13-05-2025,May,North,Rahul,Electronics,Keyboard,5,66806,334030,36210.53,56452.98,16.9,Net Banking
930,31-01-2025,January,South,Vikram,Electronics,Phone,8,14785,118280,1605.47,31566.09,26.69,Card
931,01-05-2025,May,West,Neha,Electronics,Laptop,11,78433,862763,7464.5,347954.35,40.33,UPI
932,03-05-2025,May,North,Arjun,Furniture,Chair,2,55752,111504,2001.04,26843.74,24.07,Cash
933,01-12-2025,December,East,Priya,Electronics,Phone,5,9142,45710,8650.03,6224.31,13.62,Card
934,11-02-2025,February,North,Sneha,Appliances,Refrigerator,12,75464,905568,64339.61,312274.52,34.48,Net Banking
935,26-09-2025,September,East,Meera,Electronics,Mouse,1,31966,31966,1729.39,12088.37,37.82,UPI
936,04-10-2025,October,South,Sneha,Appliances,Microwave,8,4970,39760,3538.78,12365.22,31.1,Cash
937,01-06-2026,June,North,Neha,Electronics,Keyboard,12,70857,850284,90537.05,154857.38,18.21,Net Banking
938,04-05-2026,May,South,Anjali,Appliances,Air Conditioner,1,69056,69056,1489.9,29011.01,42.01,UPI
939,03-06-2026,June,East,Vikram,Furniture,Table,8,61333,490664,11539.39,207737.3,42.34,Net Banking
940,05-01-2025,January,West,Priya,Electronics,Monitor,7,66620,466340,50153.01,109654.53,23.51,Net Banking
941,16-03-2026,March,North,Kiran,Furniture,Chair,3,65001,195003,17063.35,59162.86,30.34,Net Banking
942,19-04-2025,April,South,Sneha,Appliances,Washing Machine,14,68750,962500,145795.21,150529.31,15.64,UPI
943,01-09-2025,September,West,Arjun,Appliances,Mixer,3,60174,180522,26200.18,19252.19,10.66,Net Banking
944,06-01-2026,January,North,Sneha,Furniture,Table,8,64403,515224,200.24,105036.54,20.39,UPI
945,16-02-2026,February,North,Rahul,Furniture,Table,13,72143,937859,136685.28,189799.42,20.24,Card
946,26-03-2026,March,Central,Sneha,Appliances,Refrigerator,9,32219,289971,32191.37,66204.07,22.83,Card
947,26-05-2025,May,West,Neha,Furniture,Bookshelf,5,48086,240430,33168.74,56616.78,23.55,Cash
948,16-01-2026,January,East,Rahul,Furniture,Bookshelf,7,67793,474551,71057.76,19730.35,4.16,Card
949,21-10-2025,October,South,Rohit,Appliances,Air Conditioner,6,28967,173802,30738.66,8553.89,4.92,UPI
950,22-03-2025,March,South,Sneha,Furniture,Desk,12,12963,155556,26246.75,23322.17,14.99,Net Banking
951,22-08-2025,August,South,Kiran,Office Supplies,Pen Set,12,6576,78912,10588.24,12750.45,16.16,Cash
952,10-04-2026,April,North,Priya,Appliances,Refrigerator,12,60865,730380,118226.19,23250.83,3.18,Cash
953,30-08-2025,August,South,Neha,Appliances,Refrigerator,4,24798,99192,19714.42,12826.17,12.93,Cash
954,29-10-2025,October,East,Anjali,Electronics,Monitor,2,5196,10392,612.31,1640.19,15.78,Net Banking
955,13-08-2025,August,North,Arjun,Appliances,Washing Machine,15,27368,410520,64881.17,82576.94,20.12,UPI
956,17-05-2025,May,South,Arjun,Electronics,Phone,4,60368,241472,47226.1,48481.21,20.08,Card
957,20-01-2025,January,East,Neha,Furniture,Chair,9,33837,304533,43664.67,38395.84,12.61,Cash
958,19-06-2025,June,North,Neha,Electronics,Mouse,5,68244,341220,57603.82,78897.61,23.12,Cash
959,09-11-2025,November,Central,Neha,Electronics,Phone,11,72440,796840,78579.14,252013.97,31.63,Net Banking
960,27-11-2025,November,South,Kiran,Appliances,Mixer,14,12079,169106,11751.76,53032.55,31.36,Card
961,10-09-2025,September,South,Priya,Office Supplies,Marker,3,37117,111351,9829.05,33842.63,30.39,Net Banking
962,24-03-2025,March,West,Vikram,Furniture,Chair,9,37613,338517,34076.29,41662.56,12.31,UPI
963,11-08-2025,August,Central,Priya,Appliances,Washing Machine,14,30985,433790,84237.88,780.97,0.18,Net Banking
964,26-09-2025,September,West,Rahul,Office Supplies,Notebook,9,43681,393129,70381.62,57132.67,14.53,Net Banking
965,26-02-2025,February,Central,Rahul,Electronics,Keyboard,5,5879,29395,1439.72,9039.54,30.75,UPI
966,04-08-2025,August,East,Priya,Electronics,Monitor,2,50804,101608,18442.17,4845.25,4.77,Cash
967,09-04-2025,April,North,Arjun,Office Supplies,Notebook,3,77294,231882,36559.99,13030.86,5.62,UPI
968,12-09-2025,September,East,Rohit,Furniture,Chair,5,59121,295605,22653.96,109308.93,36.98,Card
969,13-07-2025,July,East,Kiran,Appliances,Air Conditioner,11,51831,570141,41226.95,144102.57,25.27,Card
970,30-11-2025,November,North,Meera,Electronics,Keyboard,14,66923,936922,139310.69,218683.92,23.34,Cash
971,27-02-2025,February,West,Neha,Appliances,Washing Machine,4,11645,46580,4655.36,10198.95,21.9,Card
972,13-05-2026,May,East,Neha,Furniture,Cabinet,1,27741,27741,4690.57,7718.86,27.82,Net Banking
973,11-04-2025,April,North,Meera,Electronics,Phone,4,52831,211324,3950.84,88310.34,41.79,UPI
974,27-02-2025,February,Central,Vikram,Office Supplies,Pen Set,14,48943,685202,26234.61,168089.03,24.53,Cash
975,20-05-2025,May,Central,Meera,Electronics,Tablet,10,31913,319130,56492.76,70382.63,22.05,Net Banking
976,01-01-2026,January,South,Meera,Furniture,Desk,7,9577,67039,9988.56,20033.8,29.88,UPI
977,10-04-2026,April,East,Arjun,Electronics,Phone,6,41740,250440,14218.46,38730.43,15.46,UPI
978,23-03-2025,March,East,Arjun,Office Supplies,Stapler,4,42164,168656,14455.56,32767.51,19.43,Net Banking
979,14-04-2026,April,West,Vikram,Appliances,Air Conditioner,7,11430,80010,5811.13,14287.93,17.86,Card
980,28-05-2025,May,West,Neha,Office Supplies,Marker,6,64089,384534,65422.55,52773.99,13.72,Card
981,20-02-2026,February,North,Priya,Appliances,Air Conditioner,7,74792,523544,33824.6,116389.3,22.23,Cash
982,12-01-2025,January,North,Rohit,Furniture,Desk,14,28141,393974,63442.9,16172.32,4.1,Card
983,04-09-2025,September,Central,Meera,Furniture,Table,6,35674,214044,41009.76,17599.24,8.22,Cash
984,25-01-2025,January,Central,Arjun,Electronics,Phone,7,11921,83447,11119.98,24567.48,29.44,Card
985,09-12-2025,December,North,Kiran,Office Supplies,Notebook,2,39817,79634,7416.78,19622.59,24.64,UPI
986,20-04-2026,April,South,Kiran,Appliances,Refrigerator,4,28220,112880,14178.53,11297.16,10.01,UPI
987,18-04-2025,April,North,Neha,Office Supplies,Envelope,1,1725,1725,132.42,350.46,20.32,Card
988,19-04-2026,April,Central,Arjun,Furniture,Desk,15,23045,345675,21666.71,52754.09,15.26,Cash
989,22-06-2026,June,West,Vikram,Appliances,Microwave,12,75426,905112,17707.05,146175.51,16.15,Cash
990,19-02-2025,February,Central,Priya,Appliances,Microwave,12,32753,393036,40038.63,46052.86,11.72,UPI
991,18-03-2025,March,West,Meera,Office Supplies,Pen Set,10,1686,16860,643.06,2559.12,15.18,Cash
992,25-03-2025,March,Central,Vikram,Furniture,Table,6,26981,161886,29632.7,17774.98,10.98,UPI
993,31-05-2025,May,East,Vikram,Office Supplies,Envelope,3,48929,146787,4278.96,48740.62,33.2,Net Banking
994,08-03-2025,March,West,Arjun,Electronics,Laptop,10,19974,199740,10556.41,66455.64,33.27,Cash
995,02-03-2025,March,South,Neha,Office Supplies,Marker,10,5268,52680,2288.64,15392.75,29.22,Cash
996,30-04-2025,April,Central,Rahul,Appliances,Refrigerator,3,9142,27426,4272.34,5628.75,20.52,Cash
997,20-07-2025,July,North,Kiran,Appliances,Refrigerator,4,66968,267872,25330.08,81274.08,30.34,Card
998,04-10-2025,October,East,Vikram,Appliances,Mixer,2,3574,7148,1220.48,1683.12,23.55,UPI
999,11-10-2025,October,South,Rohit,Office Supplies,Marker,12,49968,599616,60417.89,155609.8,25.95,UPI
1000,13-05-2025,May,South,Anjali,Electronics,Keyboard,13,56738,737594,126943.12,179552.65,24.34,UPI
1001,19-08-2025,August,Central,Meera,Appliances,Air Conditioner,2,42828,85656,16236.83,20737.7,24.21,Card
1002,20-02-2026,February,West,Priya,Electronics,Phone,3,17444,52332,4775.65,9677.49,18.49,Cash
1003,05-03-2026,March,Central,Anjali,Office Supplies,Marker,12,66215,794580,67673.14,278247.86,35.02,Cash
1004,22-01-2026,January,East,Neha,Appliances,Air Conditioner,8,11743,93944,8200.75,14863.25,15.82,UPI
1005,02-04-2026,April,North,Rahul,Office Supplies,Printer Paper,13,74410,967330,39549.79,328142.48,33.92,Cash
1006,08-04-2026,April,North,Rahul,Office Supplies,Stapler,14,49927,698978,52861.67,202569.75,28.98,Net Banking
1007,25-09-2025,September,West,Sneha,Electronics,Keyboard,15,35630,534450,2012.02,213978.82,40.04,Card
1008,20-05-2026,May,East,Vikram,Office Supplies,Printer Paper,5,14627,73135,14513.49,4231.65,5.79,Cash
1009,23-03-2026,March,East,Meera,Office Supplies,Envelope,13,66056,858728,162320.69,102609.51,11.95,Net Banking
1010,12-05-2026,May,West,Sneha,Office Supplies,Stapler,12,29986,359832,34198.82,46937.83,13.04,Cash
1011,17-05-2025,May,East,Meera,Electronics,Mouse,10,7101,71010,6320.34,14748.6,20.77,Cash
1012,24-09-2025,September,West,Arjun,Appliances,Washing Machine,6,44925,269550,38038.58,36115.61,13.4,Cash
1013,25-03-2025,March,North,Kiran,Furniture,Desk,1,22478,22478,2426.16,4338.74,19.3,Card
1014,24-08-2025,August,South,Anjali,Appliances,Refrigerator,1,11952,11952,1119.52,4093.58,34.25,Card
1015,25-02-2025,February,Central,Meera,Electronics,Monitor,12,73748,884976,170846.17,86489.22,9.77,UPI
1016,08-02-2025,February,North,Neha,Office Supplies,Stapler,7,71721,502047,63861.69,77464.88,15.43,UPI
1017,14-04-2025,April,North,Priya,Furniture,Sofa,10,72864,728640,30427.35,197412.9,27.09,Cash
1018,05-04-2025,April,Central,Meera,Appliances,Mixer,5,33709,168545,10985.54,30270.64,17.96,Cash
1019,17-03-2026,March,East,Priya,Electronics,Monitor,3,65224,195672,25578.24,26714.87,13.65,Cash
1020,23-10-2025,October,South,Rohit,Appliances,Refrigerator,13,43560,566280,8341.35,95292.28,16.83,Cash
1021,17-06-2025,June,North,Rahul,Furniture,Bookshelf,15,20613,309195,23174.24,46694.76,15.1,Card
1022,06-11-2025,November,Central,Vikram,Electronics,Phone,10,3805,38050,6570.05,7184.08,18.88,Cash
1023,06-04-2025,April,East,Rahul,Office Supplies,Printer Paper,14,60854,851956,80726.03,301952.15,35.44,Net Banking
1024,31-07-2025,July,East,Neha,Electronics,Phone,8,20438,163504,11756.06,24886.55,15.22,UPI
1025,19-04-2025,April,North,Anjali,Office Supplies,Stapler,9,64191,577719,19431.28,231960.17,40.15,Net Banking
1026,02-01-2026,January,Central,Arjun,Office Supplies,Pen Set,2,34044,68088,1045.68,18273.37,26.84,Card
1027,27-05-2025,May,North,Neha,Appliances,Refrigerator,13,12550,163150,31692.42,9370.79,5.74,Net Banking
1028,17-07-2025,July,South,Priya,Office Supplies,Pen Set,7,77770,544390,47397.29,57904.37,10.64,Cash
1029,26-12-2025,December,West,Meera,Appliances,Microwave,9,18383,165447,19788.11,19329.8,11.68,Cash
1030,12-02-2026,February,East,Neha,Electronics,Laptop,1,27427,27427,4584.45,5062.13,18.46,Net Banking
1031,24-06-2026,June,North,Kiran,Office Supplies,Printer Paper,14,20108,281512,55267.63,41301.94,14.67,Net Banking
1032,16-03-2026,March,South,Rohit,Appliances,Microwave,1,38948,38948,4012.34,4518.96,11.6,UPI
1033,20-02-2025,February,Central,Rahul,Office Supplies,Stapler,2,33153,66306,6873.31,22478.36,33.9,Net Banking
1034,20-09-2025,September,West,Meera,Appliances,Air Conditioner,12,47498,569976,106593.6,105671.94,18.54,Cash
1035,15-02-2026,February,Central,Anjali,Appliances,Washing Machine,2,61697,123394,19346.35,16262.06,13.18,Net Banking
1036,28-05-2025,May,Central,Meera,Office Supplies,Marker,8,70042,560336,111540.03,130437.21,23.28,Cash
1037,26-01-2026,January,Central,Kiran,Electronics,Mouse,1,23212,23212,1632.97,5434.68,23.41,UPI
1038,20-01-2025,January,North,Meera,Appliances,Washing Machine,10,47420,474200,26889.69,142691.77,30.09,UPI
1039,07-05-2025,May,South,Sneha,Office Supplies,Stapler,11,7616,83776,6608.45,24633.88,29.4,Cash
1040,29-05-2026,May,East,Arjun,Appliances,Refrigerator,6,16884,101304,7417.47,18872.41,18.63,UPI
1041,09-08-2025,August,South,Anjali,Furniture,Sofa,14,36577,512078,100492.52,2833.3,0.55,Card
1042,31-12-2025,December,South,Neha,Furniture,Table,5,45039,225195,12932.66,87152.23,38.7,Net Banking
1043,08-05-2025,May,West,Arjun,Office Supplies,Notebook,4,2313,9252,976.05,1754.06,18.96,Cash
1044,09-06-2025,June,Central,Rohit,Electronics,Mouse,9,64336,579024,40038.41,139185.07,24.04,Card
1045,19-03-2026,March,North,Anjali,Appliances,Mixer,1,20561,20561,77.57,6425.27,31.25,UPI
1046,28-04-2025,April,East,Vikram,Furniture,Bookshelf,9,13836,124524,5293.46,35821.83,28.77,Net Banking
1047,29-07-2025,July,Central,Rahul,Office Supplies,Stapler,15,70267,1054005,124244.92,160215.19,15.2,Net Banking
1048,27-01-2025,January,Central,Priya,Office Supplies,Notebook,2,28724,57448,9032.77,2251.19,3.92,UPI
1049,02-01-2025,January,North,Sneha,Electronics,Laptop,3,50827,152481,27536.89,25034.24,16.42,Cash
1050,23-08-2025,August,South,Rahul,Appliances,Air Conditioner,10,43655,436550,77965.88,85462.16,19.58,Net Banking
1051,21-06-2026,June,West,Kiran,Furniture,Bookshelf,14,5105,71470,373.4,16850.26,23.58,Cash
1052,05-09-2025,September,Central,Sneha,Electronics,Monitor,4,14078,56312,5211.45,16227.14,28.82,Card
1053,04-03-2025,March,South,Rohit,Furniture,Sofa,1,40053,40053,3346.83,10644.3,26.58,Cash
1054,24-01-2025,January,East,Priya,Electronics,Laptop,7,60223,421561,26409.23,155685.6,36.93,Cash
1055,04-02-2026,February,West,Priya,Appliances,Air Conditioner,6,43545,261270,36034.04,30017.57,11.49,Card
1056,18-08-2025,August,East,Meera,Furniture,Chair,3,53113,159339,28605.08,17985.82,11.29,Cash
1057,15-02-2026,February,Central,Arjun,Appliances,Mixer,10,9883,98830,11193.86,27815.21,28.14,Cash
1058,12-09-2025,September,East,Meera,Appliances,Refrigerator,5,47635,238175,7361.57,86607.88,36.36,UPI
1059,23-04-2025,April,West,Neha,Furniture,Chair,14,15130,211820,39815.21,31803.79,15.01,Card
1060,12-04-2025,April,West,Vikram,Office Supplies,Marker,9,46221,415989,75480.79,83336.14,20.03,UPI
1061,24-02-2025,February,North,Neha,Office Supplies,Pen Set,12,71918,863016,162373.11,119980.97,13.9,Net Banking
1062,13-05-2025,May,East,Neha,Office Supplies,Printer Paper,14,9801,137214,1096.39,60223.21,43.89,Net Banking
