order_id,order_date,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,payment_mode
1503,2025-07-21,North,Priya,Electronics,Phone,2,3143,6286,85.29,2703.97,Card
1504,2025-07-16,East,Rahul,Office Supplies,Notebook,6,75555,453330,88293.12,89985.63,UPI
1505,2025-01-17,North,Vikram,Office Supplies,Marker,6,69297,415782,80726.99,3241.38,Net Banking
1506,2025-11-07,East,Priya,Appliances,Washing Machine,8,56001,448008,68166.93,81784.89,Card
1507,2026-03-10,South,Anjali,Furniture,Table,10,71323,713230,92618.1,144136.38,Card
1508,2025-08-31,West,Kiran,Furniture,Sofa,6,11405,68430,7378.79,6929.32,Net Banking
1509,2025-01-06,South,Rahul,Office Supplies,Envelope,5,60822,304110,27320.13,32994.15,Net Banking
1510,2026-03-29,East,Sneha,Appliances,Microwave,2,61080,122160,77.22,35788.93,UPI
1511,2026-01-26,North,Priya,Electronics,Monitor,3,20197,60591,1158.8,14546.32,Cash
1512,2025-09-10,West,Meera,Furniture,Sofa,3,62909,188727,32972.5,34856.34,Net Banking
1513,2026-04-12,North,Meera,Electronics,Keyboard,15,12556,188340,34241.74,9640.06,Cash
1514,2025-07-16,East,Vikram,Appliances,Refrigerator,8,67054,536432,76215.91,37914.68,Net Banking
1515,2025-09-18,South,Kiran,Electronics,Keyboard,7,79081,553567,8300.29,110215.63,Card
1516,2026-06-22,East,Priya,Office Supplies,Marker,2,6045,12090,2069.46,1114.82,Card
1517,2026-03-20,Central,Priya,Office Supplies,Notebook,2,32123,64246,10796.02,16106.95,Cash
1518,2025-02-25,North,Priya,Appliances,Refrigerator,4,11800,47200,1469.98,7818.5,Card
1519,2026-01-26,West,Meera,Office Supplies,Envelope,15,1206,18090,2004.46,1971.25,Card
1520,2025-09-30,West,Priya,Electronics,Keyboard,11,24448,268928,4648.61,67724.45,Card
1521,2025-05-08,East,Kiran,Office Supplies,Stapler,14,52116,729624,107608.96,96413.86,Card
1522,2025-03-21,South,Meera,Electronics,Monitor,13,44027,572351,87049.8,58071.94,UPI
1523,2025-09-30,Central,Neha,Electronics,Keyboard,12,56021,672252,13269.04,168189.29,Cash
1524,2025-07-09,Central,Rahul,Office Supplies,Notebook,4,57328,229312,2264.47,63742.85,Card
1525,2025-12-28,Central,Arjun,Office Supplies,Pen Set,11,1653,18183,2121.89,4175.68,Cash
1526,2025-05-20,West,Priya,Office Supplies,Notebook,6,43472,260832,27202.36,39206.61,Cash
1527,2025-02-28,West,Vikram,Electronics,Laptop,15,8761,131415,22958.52,21222.79,Card
1528,2025-03-24,East,Sneha,Electronics,Tablet,1,34650,34650,6044.22,5621.75,Net Banking
1529,2025-08-14,South,Rohit,Appliances,Mixer,4,52650,210600,28048.65,55216.57,Card
1530,2025-05-05,West,Rohit,Furniture,Bookshelf,2,34425,68850,7460.14,17926.36,Cash
1531,2025-06-07,South,Neha,Furniture,Sofa,8,6665,53320,3994.38,12313.35,Cash
1532,2025-07-23,Central,Rohit,Furniture,Chair,3,8050,24150,534.85,6794.18,UPI
1533,2025-07-29,East,Vikram,Electronics,Keyboard,15,33274,499110,15527.4,127773.3,Card
1534,2025-04-28,Central,Vikram,Appliances,Microwave,7,14657,102599,7491.35,12224.18,Net Banking
1535,2025-04-24,East,Rohit,Appliances,Microwave,14,76300,1068200,46062.78,351491.25,UPI
1536,2025-08-04,East,Rahul,Appliances,Refrigerator,6,24381,146286,1473.28,29083.0,Card
1537,2025-05-16,North,Priya,Electronics,Tablet,6,18927,113562,5618.38,23468.39,UPI
1538,2025-08-27,West,Arjun,Electronics,Keyboard,3,35753,107259,20958.9,24352.24,Cash
1539,2026-06-19,South,Rahul,Furniture,Desk,13,34891,453583,39717.41,43785.43,Card
1540,2026-03-01,South,Arjun,Furniture,Bookshelf,10,6360,63600,7038.35,11529.38,Cash
1541,2025-09-16,South,Anjali,Office Supplies,Notebook,1,49873,49873,372.02,12314.71,Card
1542,2025-11-06,South,Kiran,Appliances,Mixer,5,22276,111380,21583.63,350.8,UPI
1543,2025-04-13,South,Arjun,Electronics,Tablet,4,52012,208048,16592.05,57801.26,Net Banking
1544,2025-11-02,East,Sneha,Furniture,Sofa,1,51476,51476,2376.64,13037.23,Cash
1545,2026-02-03,North,Arjun,Appliances,Mixer,11,79104,870144,166056.33,133912.62,UPI
1546,2025-07-14,South,Meera,Appliances,Washing Machine,2,74058,148116,2925.81,31171.04,UPI
1547,2025-03-04,Central,Arjun,Furniture,Table,6,35983,215898,24391.44,71094.12,Card
1548,2025-09-28,South,Anjali,Furniture,Cabinet,12,73640,883680,54579.61,188162.79,Net Banking
1549,2025-04-08,East,Meera,Furniture,Chair,4,16603,66412,5559.0,14030.69,Cash
1550,2025-10-10,East,Sneha,Office Supplies,Marker,8,5027,40216,5715.6,1584.32,UPI
1551,2025-09-09,North,Priya,Electronics,Laptop,13,20415,265395,38348.29,39531.9,Net Banking
1552,2026-06-10,Central,Neha,Electronics,Phone,6,41518,249108,35618.89,52429.04,Net Banking
1553,2025-12-03,North,Arjun,Furniture,Table,4,73038,292152,25284.76,71599.66,UPI
1554,2025-11-21,South,Sneha,Furniture,Chair,10,71966,719660,102369.22,178794.92,Cash
1555,2026-02-09,East,Meera,Appliances,Refrigerator,2,9027,18054,3384.65,3864.71,Net Banking
1556,2025-12-31,East,Neha,Furniture,Desk,8,62181,497448,56925.25,164492.03,UPI
1557,2025-10-18,East,Neha,Furniture,Table,2,65621,131242,9823.26,49007.55,Card
1558,2025-11-04,West,Arjun,Appliances,Mixer,3,40471,121413,7159.36,43133.75,Card
1559,2026-02-25,West,Rohit,Office Supplies,Envelope,5,31769,158845,20227.86,36382.17,Net Banking
1560,2025-09-02,South,Vikram,Appliances,Microwave,1,24442,24442,259.85,9471.19,Cash
1561,2025-05-07,Central,Vikram,Office Supplies,Stapler,13,66499,864487,33551.41,344979.94,UPI
1562,2025-04-17,East,Priya,Electronics,Phone,5,2035,10175,1264.22,1183.29,Card
1563,2025-06-26,East,Arjun,Furniture,Bookshelf,8,12231,97848,42.13,33690.99,Net Banking
1564,2025-09-28,East,Sneha,Electronics,Phone,6,6678,40068,670.22,14793.37,Net Banking
1565,2025-06-07,South,Arjun,Furniture,Sofa,5,53668,268340,49007.28,54837.73,Net Banking
1566,2025-02-25,South,Priya,Office Supplies,Notebook,10,15042,150420,12570.1,41389.96,Card
1567,2025-01-21,Central,Kiran,Office Supplies,Pen Set,8,1200,9600,825.02,2178.08,UPI
1568,2026-01-02,South,Kiran,Electronics,Mouse,14,74554,1043756,198857.31,111217.94,UPI
1569,2025-11-30,Central,Arjun,Office Supplies,Marker,5,8840,44200,4225.45,9053.19,Cash
1570,2025-02-10,South,Neha,Electronics,Mouse,3,37321,111963,21230.96,25420.87,Net Banking
1571,2025-06-10,West,Vikram,Office Supplies,Stapler,5,8303,41515,1827.98,11571.32,Net Banking
1572,2025-06-27,North,Neha,Appliances,Air Conditioner,6,28959,173754,16308.95,57290.19,Net Banking
1573,2025-01-02,East,Rahul,Electronics,Mouse,12,63222,758664,137340.91,187189.36,Cash
1574,2025-07-22,East,Meera,Appliances,Washing Machine,13,59556,774228,42973.81,277158.12,Cash
1575,2025-02-02,East,Rohit,Appliances,Air Conditioner,3,18448,55344,9569.24,11810.11,Cash
1576,2025-08-06,South,Anjali,Electronics,Monitor,1,19930,19930,781.7,7521.61,Card
1577,2025-11-04,East,Rohit,Appliances,Refrigerator,14,74652,1045128,12875.23,325834.53,Card
1578,2026-01-17,Central,Kiran,Appliances,Air Conditioner,13,46053,598689,35955.3,203131.65,UPI
1579,2025-12-30,East,Kiran,Electronics,Keyboard,15,76141,1142115,183865.2,61640.29,Net Banking
1580,2025-12-17,East,Meera,Furniture,Sofa,2,75264,150528,10076.83,32883.07,Net Banking
1581,2026-05-17,West,Anjali,Furniture,Chair,11,23677,260447,26949.9,39111.47,Net Banking
1582,2026-06-14,West,Anjali,Furniture,Cabinet,3,5833,17499,2303.61,1777.11,Card
1583,2025-06-27,Central,Arjun,Appliances,Refrigerator,14,46550,651700,85729.66,189414.86,Card
1584,2026-06-04,West,Arjun,Office Supplies,Printer Paper,14,33412,467768,47584.14,79716.78,Cash
1585,2026-01-29,North,Priya,Furniture,Desk,12,59118,709416,48252.27,261346.73,Net Banking
1586,2025-05-19,North,Vikram,Electronics,Laptop,11,45217,497387,84105.36,46375.0,UPI
1587,2025-08-18,East,Neha,Furniture,Chair,15,11787,176805,15814.09,55265.2,Cash
1588,2025-11-19,East,Rohit,Electronics,Mouse,5,59358,296790,52816.96,53521.25,UPI
1589,2025-07-23,Central,Anjali,Electronics,Tablet,14,70315,984410,23440.87,360346.34,Card
1590,2025-02-28,West,Sneha,Furniture,Sofa,11,9038,99418,19621.42,4764.51,Cash
1591,2026-06-09,West,Sneha,Furniture,Table,4,26043,104172,4081.62,16863.35,Cash
1592,2026-05-03,Central,Kiran,Appliances,Washing Machine,11,1354,14894,2921.91,2052.28,Net Banking
1593,2025-09-22,East,Kiran,Appliances,Washing Machine,11,39728,437008,24991.18,94997.52,Net Banking
1594,2026-03-09,Central,Rohit,Appliances,Air Conditioner,14,75783,1060962,165037.82,249906.61,Card
1595,2025-12-31,North,Rohit,Electronics,Keyboard,7,8093,56651,4696.65,13348.38,Cash
1596,2025-08-26,East,Rahul,Office Supplies,Marker,14,64249,899486,159188.77,235874.01,Cash
1597,2026-05-25,North,Meera,Electronics,Phone,10,22995,229950,39248.3,40857.94,Cash
1598,2026-06-06,East,Anjali,Electronics,Keyboard,11,70987,780857,101551.76,113277.62,Card
1599,2025-03-08,West,Vikram,Furniture,Cabinet,4,60541,242164,824.38,50392.13,Card
1600,2025-10-05,South,Kiran,Furniture,Sofa,9,59648,536832,79880.38,22793.93,UPI
1601,2025-09-29,Central,Priya,Furniture,Chair,1,2275,2275,153.21,821.87,UPI
1602,2026-03-08,East,Anjali,Furniture,Cabinet,1,53169,53169,8779.53,7505.48,Net Banking
1603,2026-05-21,Central,Arjun,Furniture,Table,14,71626,1002764,4770.84,264391.27,UPI
1604,2025-12-22,South,Sneha,Office Supplies,Notebook,1,3310,3310,257.6,921.36,UPI
1605,2025-02-14,West,Anjali,Office Supplies,Envelope,6,51657,309942,56676.83,22487.0,Cash
1606,2025-11-14,South,Meera,Office Supplies,Printer Paper,8,65390,523120,8680.33,116043.35,Net Banking
1607,2025-06-03,West,Arjun,Appliances,Refrigerator,6,54337,326022,9817.14,124156.28,UPI
1608,2025-12-31,West,Rahul,Furniture,Chair,11,8858,97438,19225.22,14608.84,UPI
1609,2025-11-28,East,Rahul,Appliances,Washing Machine,14,34932,489048,18354.42,189823.04,Card
1610,2026-06-15,Central,Kiran,Furniture,Table,12,45607,547284,103396.32,44412.37,Cash
1611,2025-01-04,South,Arjun,Furniture,Chair,3,38515,115545,13928.11,9950.79,Cash
1612,2025-11-02,South,Rahul,Office Supplies,Pen Set,14,43267,605738,38258.11,226747.73,Card
1613,2026-02-21,East,Priya,Appliances,Washing Machine,1,60393,60393,5337.97,17713.7,Card
1614,2025-05-03,South,Meera,Furniture,Cabinet,12,53094,637128,112661.24,35478.01,UPI
1615,2025-01-02,North,Anjali,Appliances,Mixer,14,73278,1025892,90484.5,138177.33,Card
1616,2026-02-03,North,Anjali,Appliances,Refrigerator,9,9425,84825,3670.65,19462.09,UPI
1617,2026-04-17,North,Neha,Appliances,Mixer,6,36710,220260,9974.07,48697.65,UPI
1618,2026-04-24,North,Meera,Furniture,Table,3,50346,151038,21749.63,16334.89,Card
1619,2025-12-15,Central,Anjali,Furniture,Table,11,6507,71577,831.03,20612.33,Cash
1620,2025-08-02,Central,Arjun,Office Supplies,Pen Set,11,66608,732688,34491.28,267742.95,Card
1621,2026-03-05,North,Meera,Office Supplies,Envelope,13,73016,949208,128187.92,202052.37,Net Banking
1622,2026-04-30,North,Arjun,Furniture,Desk,8,58077,464616,59470.81,79614.52,UPI
1623,2025-03-06,Central,Neha,Office Supplies,Envelope,1,47162,47162,5931.5,14285.16,Card
1624,2025-02-16,Central,Meera,Office Supplies,Notebook,2,22677,45354,7096.11,8065.04,Cash
1625,2026-04-17,North,Rahul,Appliances,Mixer,9,29038,261342,31879.51,73072.52,Cash
1626,2025-02-27,North,Anjali,Appliances,Microwave,8,2068,16544,2937.6,2042.64,UPI
1627,2025-06-08,East,Rahul,Appliances,Mixer,15,22813,342195,66999.43,82812.77,Net Banking
1628,2026-01-13,Central,Kiran,Electronics,Mouse,6,31798,190788,35171.59,12089.04,UPI
1629,2025-11-29,West,Meera,Appliances,Air Conditioner,7,17651,123557,7180.99,25254.0,Net Banking
1630,2026-02-24,West,Rohit,Office Supplies,Envelope,7,56581,396067,11543.06,154695.86,Net Banking
1631,2025-08-23,Central,Meera,Furniture,Chair,2,26562,53124,3243.26,18127.71,Net Banking
1632,2026-04-10,East,Meera,Furniture,Bookshelf,14,8219,115066,1530.71,27279.65,UPI
1633,2025-12-10,East,Vikram,Furniture,Cabinet,14,69340,970760,13637.11,362487.82,UPI
1634,2025-10-13,South,Sneha,Office Supplies,Notebook,5,22150,110750,3091.73,42206.02,Card
1635,2025-07-26,Central,Rohit,Office Supplies,Marker,7,13355,93485,12663.38,13838.47,Cash
1636,2026-03-10,West,Sneha,Office Supplies,Marker,4,53794,215176,7782.7,47633.83,Cash
1637,2025-07-13,South,Priya,Electronics,Monitor,6,39141,234846,35874.34,6642.97,Card
1638,2025-09-17,South,Rohit,Office Supplies,Marker,9,11763,105867,6988.85,24917.15,Net Banking
1639,2026-04-08,South,Priya,Office Supplies,Stapler,3,64680,194040,25061.3,35389.78,Card
1640,2025-07-23,Central,Vikram,Electronics,Laptop,7,2495,17465,211.31,5673.64,UPI
1641,2026-06-17,South,Neha,Office Supplies,Marker,13,12311,160043,27723.83,16968.68,Card
1642,2026-02-19,West,Vikram,Appliances,Microwave,14,1703,23842,278.68,5084.73,Card
1643,2025-09-17,South,Rohit,Electronics,Mouse,15,54311,814665,149840.96,206744.78,UPI
1644,2025-12-15,Central,Sneha,Office Supplies,Stapler,2,65285,130570,16158.75,19278.76,Net Banking
1645,2026-03-04,North,Priya,Appliances,Washing Machine,14,54820,767480,102965.26,225821.13,Net Banking
1646,2025-08-07,East,Arjun,Office Supplies,Stapler,1,44799,44799,6386.95,5080.36,UPI
1647,2025-12-13,South,Kiran,Appliances,Washing Machine,4,27157,108628,8141.52,19022.86,UPI
1648,2025-06-30,South,Rohit,Electronics,Tablet,10,60552,605520,88565.29,100485.6,UPI
1649,2026-01-28,South,Sneha,Appliances,Microwave,5,45944,229720,11988.94,56300.26,Cash
1650,2025-02-26,East,Meera,Electronics,Monitor,13,22704,295152,45238.69,13424.59,UPI
1651,2025-01-14,Central,Arjun,Furniture,Desk,4,63872,255488,15634.88,52358.79,Cash
1652,2025-02-11,Central,Meera,Electronics,Phone,3,8834,26502,4788.75,4945.64,Cash
1653,2026-05-16,North,Priya,Furniture,Sofa,5,30633,153165,30143.11,13607.04,Card
1654,2025-06-03,Central,Rohit,Electronics,Phone,5,27031,135155,21770.81,35445.9,Net Banking
1655,2026-01-23,South,Sneha,Furniture,Cabinet,11,21281,234091,23988.78,41681.33,Card
1656,2025-12-31,Central,Anjali,Furniture,Cabinet,11,521,5731,892.58,1392.54,UPI
1657,2025-04-07,Central,Priya,Furniture,Sofa,3,34048,102144,11616.67,24703.46,Card
1658,2025-11-09,Central,Anjali,Furniture,Cabinet,2,54388,108776,21108.49,2142.52,Card
1659,2025-07-03,East,Kiran,Electronics,Keyboard,13,24411,317343,51425.57,89460.55,Net Banking
1660,2025-06-18,North,Anjali,Office Supplies,Printer Paper,13,67086,872118,12509.7,243257.52,Cash
1661,2025-10-12,North,Vikram,Appliances,Refrigerator,3,7823,23469,2684.51,5840.16,Card
1662,2025-12-01,West,Sneha,Furniture,Cabinet,2,45396,90792,13640.61,16511.9,Cash
1663,2026-03-01,Central,Vikram,Appliances,Microwave,2,37978,75956,8701.58,5638.35,Net Banking
1664,2026-02-05,South,Neha,Furniture,Chair,9,26369,237321,10756.47,91549.65,Net Banking
1665,2025-08-30,East,Priya,Electronics,Keyboard,4,50634,202536,18758.6,46395.1,Cash
1666,2026-03-06,Central,Neha,Appliances,Microwave,15,62102,931530,132053.37,105520.93,Card
1667,2025-12-04,West,Kiran,Furniture,Sofa,15,68780,1031700,171135.15,251365.12,Card
1668,2026-04-25,Central,Kiran,Appliances,Microwave,2,6494,12988,1561.19,1517.58,Card
1669,2025-05-06,North,Vikram,Office Supplies,Envelope,11,20401,224411,42002.76,55490.7,UPI
1670,2025-06-04,South,Kiran,Office Supplies,Marker,15,62868,943020,172394.28,145769.76,Net Banking
1671,2025-03-17,South,Meera,Electronics,Mouse,11,44927,494197,74479.01,16818.31,Net Banking
1672,2025-10-31,East,Kiran,Electronics,Keyboard,3,76950,230850,14833.66,46915.91,Net Banking
1673,2026-03-05,East,Anjali,Furniture,Sofa,2,8033,16066,2578.51,1970.19,Net Banking
1674,2026-01-18,Central,Kiran,Electronics,Phone,9,21150,190350,27341.24,18348.92,Net Banking
1675,2025-06-17,Central,Vikram,Furniture,Sofa,11,2971,32681,5346.38,3571.52,UPI
1676,2026-03-18,South,Neha,Electronics,Keyboard,5,16298,81490,10886.84,5432.78,Net Banking
1677,2025-02-01,Central,Meera,Appliances,Refrigerator,7,27109,189763,36807.18,21660.1,Net Banking
1678,2025-06-16,Central,Anjali,Appliances,Air Conditioner,10,14565,145650,1721.11,32636.1,UPI
1679,2026-02-18,South,Anjali,Appliances,Mixer,1,35271,35271,390.93,8233.26,UPI
1680,2025-08-28,North,Kiran,Electronics,Mouse,14,24823,347522,38142.89,54898.49,Net Banking
1681,2025-02-18,West,Sneha,Furniture,Chair,2,75159,150318,17669.76,36971.34,Card
1682,2026-03-24,East,Kiran,Appliances,Mixer,8,67536,540288,58427.72,120649.29,Cash
1683,2025-09-25,Central,Rohit,Furniture,Table,10,14877,148770,20136.48,17852.59,Net Banking
1684,2025-09-03,West,Sneha,Furniture,Chair,14,78343,1096802,171844.98,228042.29,Card
1685,2026-04-12,Central,Meera,Office Supplies,Marker,6,34825,208950,8339.78,79083.82,Cash
1686,2025-11-12,Central,Anjali,Electronics,Laptop,13,60847,791011,22860.65,228752.12,Cash
1687,2025-08-07,Central,Rohit,Furniture,Desk,6,79160,474960,7477.24,81880.54,Card
1688,2025-10-01,East,Anjali,Electronics,Tablet,12,35539,426468,79656.25,79940.88,UPI
1689,2026-04-24,West,Neha,Furniture,Cabinet,14,20367,285138,2467.7,62880.71,Cash
1690,2025-03-08,East,Arjun,Office Supplies,Printer Paper,2,45101,90202,5486.75,27952.07,Card
1691,2025-08-08,West,Rohit,Office Supplies,Marker,15,76123,1141845,217877.54,55124.52,UPI
1692,2025-04-19,Central,Kiran,Office Supplies,Stapler,15,4053,60795,5752.38,20576.99,UPI
1693,2025-03-08,North,Rohit,Furniture,Chair,15,66076,991140,113901.11,211489.34,Cash
1694,2026-01-08,East,Neha,Electronics,Laptop,5,52523,262615,19841.18,62439.19,Card
1695,2025-01-27,South,Sneha,Office Supplies,Stapler,12,39276,471312,10358.05,145469.34,Cash
1696,2025-02-11,South,Rohit,Office Supplies,Notebook,12,25276,303312,72.9,81718.23,Cash
1697,2026-03-20,West,Vikram,Appliances,Mixer,10,36829,368290,11055.13,97960.01,Net Banking
1698,2026-05-10,North,Anjali,Furniture,Desk,14,70427,985978,112507.28,109364.1,Card
1699,2025-03-28,West,Arjun,Electronics,Monitor,2,15804,31608,5773.38,6068.96,Net Banking
1700,2026-02-22,Central,Arjun,Office Supplies,Printer Paper,4,23929,95716,16661.32,16509.08,Card
1701,2026-05-30,South,Arjun,Electronics,Mouse,13,76432,993616,167451.69,134869.79,Net Banking
1702,2025-04-08,West,Priya,Electronics,Laptop,1,32911,32911,6200.46,4626.55,Cash
1703,2025-09-17,North,Priya,Electronics,Keyboard,11,45203,497233,19667.85,156587.8,UPI
1704,2026-05-24,West,Sneha,Electronics,Keyboard,1,42936,42936,3435.7,13471.15,UPI
1705,2025-11-02,Central,Kiran,Electronics,Keyboard,10,54363,543630,44473.85,54299.29,Net Banking
1706,2025-06-17,East,Anjali,Furniture,Cabinet,2,27122,54244,1771.21,13190.83,UPI
1707,2026-05-22,South,Anjali,Appliances,Refrigerator,11,37076,407836,3843.08,131544.03,Card
1708,2025-07-05,East,Anjali,Office Supplies,Stapler,12,48744,584928,18725.75,206462.72,Net Banking
1709,2026-06-03,East,Sneha,Office Supplies,Notebook,13,45912,596856,41591.1,171122.78,UPI
1710,2026-03-15,South,Sneha,Furniture,Bookshelf,14,41849,585886,109257.96,40913.66,Card
1711,2025-10-24,North,Sneha,Appliances,Mixer,1,71479,71479,12888.97,13630.68,Cash
1712,2025-08-01,Central,Anjali,Office Supplies,Stapler,11,13501,148511,22675.85,32256.57,Cash
1713,2025-09-07,North,Anjali,Office Supplies,Marker,3,47914,143742,21889.34,24304.33,Cash
1714,2025-03-18,South,Meera,Furniture,Sofa,11,13576,149336,13208.15,46526.4,Net Banking
1715,2025-12-28,Central,Sneha,Appliances,Air Conditioner,11,22502,247522,3831.0,68195.79,Card
1716,2025-10-16,West,Meera,Office Supplies,Envelope,3,13628,40884,2630.56,12157.54,UPI
1717,2025-06-08,East,Kiran,Office Supplies,Printer Paper,9,17282,155538,7924.02,40951.91,UPI
1718,2025-05-15,East,Rohit,Office Supplies,Printer Paper,8,55350,442800,9070.23,154764.95,Cash
1719,2026-05-18,West,Sneha,Electronics,Monitor,8,26174,209392,35949.55,44363.8,Card
1720,2025-08-13,Central,Priya,Appliances,Mixer,4,5820,23280,4156.5,1177.04,Cash
1721,2025-06-08,East,Arjun,Electronics,Monitor,8,63894,511152,56152.31,85641.75,UPI
1722,2026-04-13,East,Sneha,Office Supplies,Printer Paper,12,13609,163308,23783.43,44643.33,Card
1723,2025-05-17,East,Rahul,Furniture,Cabinet,3,30192,90576,7144.17,20374.6,Net Banking
1724,2025-12-11,Central,Sneha,Appliances,Refrigerator,15,44525,667875,81944.65,161181.1,UPI
1725,2025-03-28,South,Anjali,Electronics,Tablet,5,26579,132895,391.65,41763.75,UPI
1726,2025-05-21,East,Vikram,Electronics,Tablet,8,61493,491944,77810.87,26701.43,Card
1727,2026-02-01,West,Kiran,Appliances,Mixer,10,75764,757640,16470.05,292862.33,Net Banking
1728,2025-08-26,North,Priya,Office Supplies,Printer Paper,14,20602,288428,21133.38,106449.33,Cash
1729,2025-06-03,East,Arjun,Furniture,Cabinet,11,14495,159445,31796.47,15930.59,Cash
1730,2025-01-30,East,Vikram,Furniture,Bookshelf,13,30617,398021,14435.27,98347.55,Card
1731,2025-12-24,Central,Sneha,Electronics,Phone,9,55215,496935,18684.89,154583.33,Cash
1732,2025-09-10,North,Sneha,Office Supplies,Notebook,6,62377,374262,64706.68,19886.88,Net Banking
1733,2025-06-05,North,Arjun,Office Supplies,Printer Paper,14,6692,93688,12160.03,20255.59,UPI
1734,2025-09-29,Central,Priya,Office Supplies,Printer Paper,2,53885,107770,16727.67,30414.2,Card
1735,2025-06-29,South,Priya,Furniture,Sofa,6,16078,96468,16865.54,12591.14,Cash
